Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
27.12.2021,Kayserispor,Deplasman,0,0,3,3,Mağlup,%62,46,9,11,2,7,570,508,"%89,1",21,7,10,5,4,1,0,"1,09",15,11,5,10,0,0,0
9.01.2022,Konyaspor,Deplasman,1,0,0,0,Galip,%38,46,19,18,4,5,275,199,"%72,4",24,4,11,2,4,5,0,"0,75",17,18,25,14,3,0,0
15.01.2022,Trabzonspor,Ev Sahibi,1,1,1,1,Berabere,%43,38,5,13,1,3,399,317,"%79,4",19,1,10,4,4,2,0,"1,20",14,13,10,14,2,0,0
19.01.2022,Göztepe,Deplasman,1,0,2,1,Mağlup,%60,70,29,27,2,1,433,339,"%78,3",17,6,20,5,9,6,0,"1,84",21,27,11,14,4,0,0
22.01.2022,Fenerbahçe,Ev Sahibi,1,0,1,1,Berabere,%48,59,21,11,5,9,315,220,"%69,8",29,7,18,5,7,6,2,"1,45",24,11,17,14,2,0,0
5.02.2022,Gaziantep FK,Deplasman,1,1,5,3,Mağlup,%48,40,5,12,5,3,410,331,"%80,7",20,4,13,5,7,1,1,"0,76",17,12,13,11,3,0,1
13.02.2022,Yeni Malatyaspor,Ev Sahibi,2,0,1,1,Galip,%50,46,11,7,5,6,402,318,"%79,1",25,7,14,5,6,3,0,"1,91",18,7,11,16,2,0,0
20.02.2022,F. Karagümrük,Deplasman,0,0,1,0,Mağlup,%44,49,12,5,3,3,357,280,"%78,4",19,5,9,2,5,2,1,"0,91",16,5,13,13,4,0,0
26.02.2022,Beşiktaş,Ev Sahibi,2,1,3,2,Mağlup,%46,60,14,12,1,6,351,271,"%77,2",37,13,20,6,8,6,0,"1,87",23,12,12,8,0,0,0
6.03.2022,Antalyaspor,Deplasman,0,0,1,1,Mağlup,%56,51,21,13,2,6,485,395,"%81,4",31,8,11,2,7,2,0,"0,90",18,13,16,13,0,0,0
13.03.2022,Adana Demirspor,Deplasman,3,1,2,0,Galip,%39,49,15,12,3,2,309,209,"%67,6",12,7,9,6,3,0,1,"1,69",17,12,20,12,3,0,0
20.03.2022,Altay,Ev Sahibi,2,0,1,0,Galip,%58,51,10,18,5,7,418,320,"%76,6",26,7,12,5,5,2,0,"1,77",18,18,10,14,1,0,0
2.04.2022,Giresunspor,Deplasman,2,2,2,0,Berabere,%42,58,21,13,3,3,382,293,"%76,7",14,7,12,5,6,1,0,"2,81",15,13,24,11,1,0,0
10.04.2022,Başakşehir,Ev Sahibi,0,0,2,1,Mağlup,%48,48,17,10,1,6,430,371,"%86,3",18,5,19,7,9,3,0,"1,18",23,10,11,13,2,0,0
16.04.2022,Hatayspor,Deplasman,1,1,1,0,Berabere,%45,47,24,11,5,4,336,243,"%72,3",21,3,8,4,4,0,1,"0,75",22,11,22,11,1,0,0
25.04.2022,Alanyaspor,Ev Sahibi,1,0,0,0,Galip,%38,38,9,12,3,4,296,213,"%72,0",17,1,4,1,1,2,0,"1,17",9,12,19,7,2,0,0
1.05.2022,Galatasaray,Deplasman,3,1,2,1,Galip,%45,53,18,12,2,1,399,320,"%80,2",17,3,14,5,6,3,0,"1,31",18,12,21,17,4,0,0
7.05.2022,Kasımpaşa,Ev Sahibi,1,0,3,0,Mağlup,%45,50,13,13,4,3,369,281,"%76,2",14,5,14,4,10,0,0,"1,92",25,13,7,14,2,0,0
16.05.2022,Ç. Rizespor,Deplasman,2,1,1,1,Galip,%51,47,14,5,1,6,521,446,"%85,6",20,6,14,3,8,3,1,"1,06",23,5,9,12,3,0,0
21.05.2022,Kayserispor,Ev Sahibi,2,1,1,0,Galip,%53,38,13,5,4,3,517,435,"%84,1",9,4,9,6,1,2,0,"1,06",10,5,17,10,0,0,0
12.09.2020,Alanyaspor,Ev Sahibi,0,0,2,1,Mağlup,%49,49,13,13,2,7,393,303,"%77,1",29,7,10,4,3,3,1,"1,07",21,13,20,14,4,0,0
20.09.2020,Erzurumspor FK,Deplasman,2,0,1,0,Galip,%53,45,18,4,0,7,371,284,"%76,5",24,4,9,3,3,3,1,"0,47",21,4,14,9,0,0,0
27.09.2020,Ankaragücü,Ev Sahibi,0,0,0,0,Berabere,%54,68,26,8,0,6,377,275,"%72,9",25,6,14,3,8,3,0,"0,81",18,8,11,16,1,0,0
17.10.2020,Kayserispor,Deplasman,3,1,1,0,Galip,%46,53,15,14,5,6,340,264,"%77,6",27,10,18,8,7,3,0,"3,30",27,14,14,15,3,0,0
26.10.2020,Ç. Rizespor,Ev Sahibi,0,0,2,1,Mağlup,%58,57,17,11,1,4,505,410,"%81,2",32,7,9,2,6,1,0,"0,65",16,11,4,18,2,0,0
2.11.2020,Hatayspor,Deplasman,1,1,1,1,Berabere,%47,39,10,4,2,2,441,363,"%82,3",19,1,7,4,1,2,0,"0,93",8,4,9,7,2,0,0
8.11.2020,Galatasaray,Ev Sahibi,1,0,2,1,Mağlup,%44,39,8,9,1,5,377,316,"%83,8",26,6,10,6,2,2,1,"1,35",16,9,10,18,5,0,0
21.11.2020,F. Karagümrük,Deplasman,1,1,1,0,Berabere,%41,52,16,10,2,3,349,266,"%76,2",18,5,9,4,5,0,0,"1,78",12,10,12,16,3,0,0
30.11.2020,Göztepe,Ev Sahibi,0,0,1,0,Mağlup,%55,48,17,11,3,5,443,369,"%83,3",27,6,7,5,0,2,0,"1,40",21,11,11,11,1,0,0
7.12.2020,Trabzonspor,Deplasman,1,0,1,1,Berabere,%50,57,19,7,2,6,482,405,"%84,0",26,4,6,1,4,1,0,"0,87",18,7,16,12,1,0,0
14.12.2020,Antalyaspor,Ev Sahibi,0,0,0,0,Berabere,%47,34,9,8,0,4,434,356,"%82,0",18,3,9,2,6,1,0,"0,61",11,8,14,10,1,0,0
21.12.2020,Konyaspor,Deplasman,1,0,0,0,Galip,%52,54,16,13,0,3,528,438,"%83,0",26,4,10,4,3,3,0,"0,62",22,13,8,12,1,0,0
24.12.2020,Gençlerbirliği,Ev Sahibi,3,1,1,0,Galip,%42,44,6,17,1,9,352,277,"%78,7",19,3,18,8,5,5,0,"2,57",15,17,13,9,1,0,0
28.12.2020,Beşiktaş,Deplasman,0,0,3,1,Mağlup,%32,56,15,11,0,5,289,214,"%74,0",15,3,8,2,5,1,1,"0,78",12,11,6,15,2,1,0
2.01.2021,Denizlispor,Ev Sahibi,2,2,2,1,Berabere,%35,55,17,11,1,1,265,190,"%71,7",13,0,7,5,1,1,0,"1,11",12,11,17,11,1,0,0
5.01.2021,Yeni Malatyaspor,Deplasman,2,2,2,1,Berabere,%52,66,28,18,4,5,420,338,"%80,5",34,9,14,4,6,4,0,"2,16",36,18,15,15,1,0,0
9.01.2021,Gaziantep FK,Ev Sahibi,2,1,1,1,Galip,%53,50,19,9,6,8,376,305,"%81,1",23,10,21,7,9,5,2,"2,02",19,9,11,10,5,0,0
16.01.2021,Başakşehir,Deplasman,1,1,1,1,Berabere,%49,51,11,14,1,3,391,232,"%59,3",14,4,8,1,5,2,1,"0,82",15,14,22,15,2,0,0
21.01.2021,Fenerbahçe,Ev Sahibi,1,1,1,1,Berabere,%45,49,12,12,2,7,398,301,"%75,6",22,4,11,4,3,4,1,"1,04",12,12,14,15,2,0,0
25.01.2021,Kasımpaşa,Deplasman,0,0,2,2,Mağlup,%62,49,10,8,0,10,475,405,"%85,3",45,2,7,3,1,3,0,"0,51",22,8,13,16,2,0,0
31.01.2021,Alanyaspor,Deplasman,1,0,3,2,Mağlup,%53,59,15,16,3,0,437,347,"%79,4",25,7,12,4,6,2,0,"1,74",0,16,10,15,1,0,0
3.02.2021,Erzurumspor FK,Ev Sahibi,0,0,0,0,Berabere,%55,46,12,10,2,4,373,282,"%75,6",21,5,8,3,4,1,1,"1,29",14,10,11,19,1,0,0
7.02.2021,Ankaragücü,Deplasman,4,1,1,0,Galip,%38,60,8,9,0,2,310,224,"%72,3",18,4,12,7,3,2,0,"2,13",23,9,10,10,1,0,0
21.02.2021,Kayserispor,Ev Sahibi,2,1,0,0,Galip,%48,61,27,11,1,6,384,261,"%68,0",19,10,21,7,9,5,0,"2,71",29,11,26,15,3,0,0
27.02.2021,Ç. Rizespor,Deplasman,0,0,0,0,Berabere,%34,47,17,12,0,3,315,240,"%76,2",12,1,7,1,3,3,1,"0,88",11,12,37,14,2,0,1
3.03.2021,Hatayspor,Ev Sahibi,1,0,1,0,Berabere,%46,65,22,15,4,6,305,216,"%70,8",23,5,12,4,8,0,1,"2,32",24,15,13,15,1,0,0
7.03.2021,Galatasaray,Deplasman,2,2,2,1,Berabere,%35,46,15,19,2,4,278,190,"%68,3",12,5,12,4,6,2,0,"1,46",12,19,21,13,3,1,0
13.03.2021,F. Karagümrük,Ev Sahibi,1,1,0,0,Galip,%37,40,12,17,3,1,294,207,"%70,4",9,2,10,4,4,2,0,"1,29",13,17,34,14,1,0,0
