Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
16.05.2022,Adana Demirspor,Ev Sahibi,3,1,2,1,Galip,%52,38,6,7,3,7,397,341,"%85,9",26,9,20,9,5,6,0,"2,19",43,7,6,15,3,0,0
20.05.2022,Antalyaspor,Deplasman,1,0,1,1,Berabere,%58,44,5,10,3,6,468,404,"%86,3",13,3,13,3,10,0,0,"1,75",25,10,9,10,2,0,0
12.09.2020,Gaziantep FK,Ev Sahibi,3,3,1,0,Galip,%61,69,22,12,3,8,544,458,"%84,2",23,9,23,12,8,3,1,"4,19",30,12,19,13,2,0,0
20.09.2020,Başakşehir,Deplasman,2,1,0,0,Galip,%43,45,10,20,2,2,399,305,"%76,4",14,5,12,6,2,4,0,"2,55",27,20,26,15,1,0,0
27.09.2020,Fenerbahçe,Ev Sahibi,0,0,0,0,Berabere,%59,36,15,7,1,5,415,341,"%82,2",15,2,9,5,2,2,0,"0,45",10,7,22,16,7,0,0
4.10.2020,Kasımpaşa,Deplasman,0,0,1,1,Mağlup,%59,48,7,10,2,7,542,463,"%85,4",26,7,12,3,8,1,0,"0,80",26,10,12,15,1,0,0
19.10.2020,Alanyaspor,Ev Sahibi,1,1,2,1,Mağlup,%42,46,21,11,3,3,343,248,"%72,3",17,4,7,5,2,0,0,"1,33",16,11,30,17,4,1,0
24.10.2020,Erzurumspor FK,Deplasman,2,1,1,1,Galip,%55,56,16,12,4,2,433,364,"%84,1",17,2,13,4,6,3,1,"1,50",15,12,12,11,3,1,0
31.10.2020,Ankaragücü,Ev Sahibi,1,1,0,0,Galip,%62,63,20,12,1,4,508,420,"%82,7",27,8,12,4,5,3,0,"1,78",23,12,10,10,1,0,0
8.11.2020,Sivasspor,Deplasman,2,1,1,0,Galip,%56,46,11,8,0,2,509,424,"%83,3",7,2,8,3,3,2,0,"0,85",13,8,16,14,3,0,0
23.11.2020,Kayserispor,Ev Sahibi,1,0,1,0,Berabere,%72,59,21,11,3,6,636,570,"%89,6",40,11,27,12,9,6,1,"4,48",50,11,10,12,1,0,0
28.11.2020,Ç. Rizespor,Deplasman,4,1,0,0,Galip,%54,40,11,10,1,4,549,488,"%88,9",22,4,21,11,8,2,1,"2,76",36,10,6,9,1,0,0
5.12.2020,Hatayspor,Ev Sahibi,3,1,0,0,Galip,%61,41,12,20,2,7,534,466,"%87,3",32,7,13,4,6,3,0,"2,39",38,20,13,10,3,0,0
