Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
8.02.2021,Göztepe,Ev Sahibi,2,0,0,0,Galip,%38,51,13,13,2,2,309,232,"%75,1",17,4,8,2,3,3,1,"1,08",10,13,15,15,1,0,0
13.02.2021,Trabzonspor,Deplasman,0,0,1,0,Mağlup,%46,55,14,8,4,4,422,336,"%79,6",21,2,10,2,4,4,0,"0,56",21,8,10,16,4,0,0
21.02.2021,Antalyaspor,Ev Sahibi,0,0,0,0,Berabere,%54,39,13,9,3,7,520,448,"%86,2",21,3,9,2,4,3,0,"1,20",15,9,20,12,2,0,0
26.02.2021,Konyaspor,Deplasman,0,0,0,0,Berabere,%40,49,22,14,4,7,295,209,"%70,8",24,5,13,2,5,6,1,"0,88",22,14,18,17,2,0,0
2.03.2021,Gençlerbirliği,Ev Sahibi,2,0,1,1,Galip,%60,47,18,11,0,7,428,321,"%75,0",29,10,15,7,5,3,0,"2,65",23,11,12,11,0,0,1
6.03.2021,Beşiktaş,Deplasman,1,0,2,1,Mağlup,%39,61,17,10,2,5,355,264,"%74,4",22,2,8,4,3,1,1,"1,20",14,10,14,10,1,0,0
14.03.2021,Denizlispor,Ev Sahibi,2,0,0,0,Galip,%62,60,23,10,1,8,476,381,"%80,0",27,7,14,3,8,3,0,"2,73",28,10,23,15,2,0,0
20.03.2021,Yeni Malatyaspor,Deplasman,2,1,2,1,Berabere,%48,38,19,12,3,5,267,191,"%71,5",17,4,10,3,3,4,0,"1,97",20,12,18,12,4,0,0
8.04.2021,Başakşehir,Ev Sahibi,2,1,0,0,Galip,%28,37,14,16,4,2,246,172,"%69,9",5,0,6,2,4,0,0,"1,74",12,16,35,8,1,0,0
12.04.2021,Fenerbahçe,Deplasman,1,0,3,0,Mağlup,%37,48,21,8,1,3,297,216,"%72,7",11,6,11,3,5,3,0,"1,69",29,8,25,15,2,0,0
18.04.2021,Kasımpaşa,Ev Sahibi,2,0,2,1,Berabere,%60,49,18,11,1,9,416,339,"%81,5",30,6,18,3,10,5,1,"2,79",22,11,12,14,2,0,0
22.04.2021,Alanyaspor,Deplasman,2,2,3,2,Mağlup,%47,50,11,7,2,4,414,331,"%80,0",11,3,8,4,2,2,1,"1,25",11,7,16,13,2,0,0
25.04.2021,Erzurumspor FK,Ev Sahibi,2,0,3,0,Mağlup,%64,47,17,8,1,7,555,468,"%84,3",35,8,14,6,5,3,0,"1,77",24,8,10,10,0,0,0
29.04.2021,Ankaragücü,Deplasman,1,0,0,0,Galip,%50,42,18,10,1,4,397,323,"%81,4",22,8,10,3,5,2,0,"1,72",21,10,26,19,4,0,0
3.05.2021,Sivasspor,Ev Sahibi,0,0,1,1,Mağlup,%57,56,26,10,3,4,458,385,"%84,1",20,6,11,5,6,0,0,"0,63",16,10,22,15,2,0,0
8.05.2021,Kayserispor,Deplasman,0,0,0,0,Berabere,%45,43,12,8,2,3,407,319,"%78,4",9,1,11,1,4,6,0,"0,51",8,8,13,12,2,0,0
11.05.2021,Ç. Rizespor,Ev Sahibi,4,0,5,3,Mağlup,%61,40,12,13,2,9,433,349,"%80,6",35,10,19,7,7,5,0,"1,79",31,13,5,14,4,0,0
15.05.2021,Hatayspor,Deplasman,1,0,0,0,Galip,%33,53,16,20,0,1,272,185,"%68,0",7,3,9,4,4,1,1,"0,86",11,20,18,14,1,0,0
19.08.2019,Fenerbahçe,Deplasman,0,0,5,3,Mağlup,%24,34,6,20,5,2,227,175,"%77,1",3,2,4,0,2,2,0,"0,24",7,20,19,18,4,0,0
