Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
25.04.2021,Ankaragücü,Ev Sahibi,2,0,1,0,Galip,%47,52,22,10,1,4,357,276,"%77,3",11,5,12,6,5,1,1,"0,84",19,10,15,12,2,0,0
29.04.2021,Sivasspor,Deplasman,0,0,1,0,Mağlup,%35,43,12,15,0,2,280,206,"%73,6",12,3,7,2,4,1,0,"0,33",17,15,29,10,3,0,0
3.05.2021,Kayserispor,Ev Sahibi,1,0,1,1,Berabere,%55,49,16,10,2,9,457,390,"%85,3",29,9,17,2,14,1,2,"2,01",32,10,12,10,2,0,0
8.05.2021,Ç. Rizespor,Deplasman,4,2,0,0,Galip,%46,42,12,16,0,3,439,369,"%84,1",9,2,12,9,2,1,0,"1,87",24,16,21,10,0,0,0
11.05.2021,Hatayspor,Ev Sahibi,1,0,1,1,Berabere,%58,35,11,9,0,5,478,401,"%83,9",23,6,12,4,3,5,0,"1,31",20,9,16,12,2,0,0
15.05.2021,Galatasaray,Deplasman,1,1,3,0,Mağlup,%32,70,25,15,1,0,281,200,"%71,2",2,1,5,1,4,0,0,"0,82",10,15,60,12,0,0,0
18.08.2019,Başakşehir,Ev Sahibi,3,0,0,0,Galip,%57,53,17,7,3,2,411,331,"%80,5",9,0,9,5,4,0,0,"1,39",18,7,28,11,3,0,0
25.08.2019,Trabzonspor,Deplasman,1,0,2,1,Mağlup,%51,36,9,10,1,5,411,335,"%81,5",15,1,13,2,7,4,1,"0,62",11,10,14,13,2,0,0
1.09.2019,Alanyaspor,Ev Sahibi,2,0,3,3,Mağlup,%72,54,19,10,2,5,519,419,"%80,7",21,5,14,8,4,2,0,"0,72",19,10,12,18,4,0,0
15.09.2019,Ankaragücü,Deplasman,4,3,0,0,Galip,%57,55,12,7,5,2,521,448,"%86,0",7,3,18,10,7,1,1,"4,54",31,7,14,12,3,0,0
22.09.2019,Galatasaray,Ev Sahibi,1,0,1,1,Berabere,%51,59,26,11,2,8,386,297,"%76,9",30,8,16,4,8,4,0,"1,40",24,11,8,16,1,0,0
29.09.2019,Antalyaspor,Deplasman,0,0,3,1,Mağlup,%56,47,11,16,2,4,474,393,"%82,9",19,2,11,1,5,5,0,"1,00",12,16,11,14,2,0,1
4.10.2019,Denizlispor,Ev Sahibi,5,2,1,0,Galip,%56,47,15,8,2,6,395,316,"%80,0",16,9,15,7,6,2,0,"3,49",24,8,22,20,2,0,0
21.10.2019,Konyaspor,Deplasman,2,1,0,0,Galip,%43,44,14,13,1,3,434,371,"%85,5",21,4,12,6,5,1,1,"1,38",24,13,16,16,2,0,0
27.10.2019,Kayserispor,Ev Sahibi,4,1,0,0,Galip,%58,50,15,10,5,3,401,331,"%82,5",17,3,18,7,7,4,2,"3,53",30,10,15,15,1,0,0
3.11.2019,Kasımpaşa,Deplasman,2,0,2,1,Berabere,%49,57,23,13,1,8,388,302,"%77,8",23,3,13,5,6,2,1,"1,85",27,13,34,14,2,1,0
10.11.2019,Göztepe,Deplasman,1,0,1,1,Berabere,%62,60,31,9,3,4,449,358,"%79,7",12,4,7,2,4,1,1,"1,45",13,9,20,13,5,1,0
24.11.2019,Fenerbahçe,Ev Sahibi,0,0,0,0,Berabere,%41,50,10,15,4,4,309,218,"%70,6",14,4,13,6,5,2,0,"0,61",15,15,21,13,3,0,0
29.11.2019,Gençlerbirliği,Deplasman,3,1,3,0,Berabere,%54,55,15,9,5,2,375,300,"%80,0",14,3,10,6,2,2,1,"0,86",18,9,34,12,2,0,0
7.12.2019,Sivasspor,Ev Sahibi,1,1,3,2,Mağlup,%61,50,14,7,3,3,459,373,"%81,3",17,4,16,3,6,7,0,"2,85",28,7,13,13,2,0,0
15.12.2019,Beşiktaş,Deplasman,2,0,0,0,Galip,%33,65,22,16,2,0,329,228,"%69,3",4,0,4,3,0,1,0,"0,93",8,16,26,12,3,0,0
21.12.2019,Ç. Rizespor,Ev Sahibi,0,0,2,1,Mağlup,%67,67,14,6,3,6,593,496,"%83,6",24,7,15,4,8,3,0,"1,39",32,6,8,11,2,0,0
29.12.2019,Gaziantep FK,Deplasman,1,0,1,1,Berabere,%59,66,18,6,4,8,460,362,"%78,7",15,1,7,5,2,0,0,"0,73",14,6,5,18,4,0,1
