Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
3.04.2022,Ç. Rizespor,Ev Sahibi,2,1,1,0,Galip,%58,34,12,7,0,7,480,422,"%87,9",18,3,12,5,4,3,0,"1,41",26,7,19,17,0,0,0
9.04.2022,Beşiktaş,Deplasman,1,1,4,3,Mağlup,%67,69,12,9,2,3,609,527,"%86,5",14,1,4,1,2,1,0,"0,48",15,9,13,8,0,0,0
16.04.2022,Antalyaspor,Ev Sahibi,1,0,3,2,Mağlup,%65,33,6,8,1,7,633,551,"%87,0",24,4,14,5,6,3,2,"1,97",23,8,2,15,1,0,0
25.04.2022,Sivasspor,Deplasman,0,0,1,0,Mağlup,%62,34,9,8,1,7,493,426,"%86,4",19,5,13,2,6,5,0,"0,64",24,8,9,11,5,0,0
1.05.2022,Yeni Malatyaspor,Ev Sahibi,2,0,1,1,Galip,%79,38,11,4,0,17,580,520,"%89,7",51,12,40,11,19,10,2,"2,12",57,4,4,15,2,0,0
7.05.2022,Adana Demirspor,Deplasman,2,1,1,1,Galip,%55,46,8,11,3,3,433,371,"%85,7",15,6,11,5,5,1,0,"1,00",23,11,18,22,4,0,0
15.05.2022,Gaziantep FK,Ev Sahibi,3,0,0,0,Galip,%52,31,5,3,4,5,436,383,"%87,8",19,4,20,8,6,6,0,"3,27",40,3,4,17,3,0,0
22.05.2022,F. Karagümrük,Deplasman,1,1,0,0,Galip,%53,42,11,2,1,7,486,407,"%83,7",14,4,18,6,8,4,1,"2,58",25,2,28,14,2,0,0
12.09.2020,Sivasspor,Deplasman,2,1,0,0,Galip,%51,56,15,13,2,6,436,342,"%78,4",17,6,13,6,5,2,0,"1,55",26,13,34,11,2,0,0
19.09.2020,Kayserispor,Ev Sahibi,2,1,0,0,Galip,%59,48,11,7,1,5,561,506,"%90,2",23,9,18,8,9,1,1,"3,00",35,7,6,10,1,0,0
27.09.2020,Ç. Rizespor,Deplasman,1,0,1,0,Berabere,%48,45,11,15,0,6,413,342,"%82,8",16,6,13,3,7,3,0,"1,06",18,15,13,19,1,0,0
4.10.2020,Hatayspor,Ev Sahibi,6,4,0,0,Galip,%60,38,7,13,4,6,604,566,"%93,7",13,5,24,15,9,0,1,"4,38",29,13,6,14,2,0,0
19.10.2020,Galatasaray,Deplasman,2,1,1,1,Galip,%58,56,19,12,2,10,479,393,"%82,0",29,4,22,8,9,5,1,"1,47",27,12,10,15,3,0,0
25.10.2020,F. Karagümrük,Ev Sahibi,2,1,0,0,Galip,%55,60,9,13,0,2,445,388,"%87,2",22,8,19,8,9,2,0,"2,87",35,13,10,12,1,0,0
7.11.2020,Trabzonspor,Ev Sahibi,1,0,1,0,Berabere,%63,66,18,8,1,4,520,446,"%85,8",28,5,9,4,4,1,0,"0,87",16,8,16,17,2,0,0
22.11.2020,Antalyaspor,Deplasman,2,0,0,0,Galip,%69,42,13,18,0,2,688,605,"%87,9",11,3,10,5,4,1,1,"1,30",21,18,8,11,1,0,0
29.11.2020,Konyaspor,Ev Sahibi,1,1,0,0,Galip,%49,53,21,9,2,2,456,376,"%82,5",12,1,18,8,7,3,0,"1,44",22,9,18,12,3,0,0
5.12.2020,Gençlerbirliği,Deplasman,1,0,2,1,Mağlup,%67,52,14,5,0,9,497,397,"%79,9",26,5,16,6,5,5,0,"2,26",27,5,9,9,2,0,0
9.12.2020,Göztepe,Deplasman,0,0,1,0,Mağlup,%65,63,22,5,2,6,502,415,"%82,7",20,7,17,4,7,6,0,"1,27",22,5,9,17,3,0,0
13.12.2020,Beşiktaş,Ev Sahibi,2,1,1,0,Galip,%43,66,19,9,2,6,344,266,"%77,3",24,7,20,6,8,6,1,"1,75",25,9,17,13,4,1,0
20.12.2020,Denizlispor,Deplasman,0,0,1,1,Mağlup,%80,61,19,10,2,8,644,572,"%88,8",41,11,17,7,6,4,0,"1,07",27,10,7,16,2,0,0
23.12.2020,Yeni Malatyaspor,Ev Sahibi,1,1,1,0,Berabere,%71,55,19,9,0,6,607,514,"%84,7",24,8,14,5,6,3,0,"1,72",34,9,6,13,2,0,0
27.12.2020,Gaziantep FK,Deplasman,1,1,3,2,Mağlup,%76,56,13,7,1,5,641,560,"%87,4",22,4,15,6,5,4,2,"1,12",17,7,6,10,4,0,0
2.01.2021,Başakşehir,Ev Sahibi,3,2,0,0,Galip,%53,39,8,10,0,2,462,382,"%82,7",11,2,11,5,5,1,1,"1,23",14,10,20,12,4,0,0
7.01.2021,Fenerbahçe,Deplasman,1,0,2,1,Mağlup,%70,56,18,9,1,9,569,491,"%86,3",25,4,17,8,6,3,0,"1,80",14,9,12,13,4,0,0
11.01.2021,Kasımpaşa,Ev Sahibi,1,1,2,2,Mağlup,%76,62,24,11,0,8,657,590,"%89,8",42,9,28,8,14,6,0,"2,34",38,11,7,16,1,0,0
21.01.2021,Erzurumspor FK,Deplasman,1,0,1,1,Berabere,%65,50,12,7,2,9,582,494,"%84,9",24,4,6,2,3,1,0,"0,27",21,7,9,11,2,0,1
