Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
14.02.2022,Göztepe,Ev Sahibi,2,2,1,0,Galip,%52,64,33,11,2,4,417,304,"%72,9",25,5,15,6,7,2,0,"1,31",27,11,26,20,5,0,0
20.02.2022,Fenerbahçe,Deplasman,0,0,2,0,Mağlup,%44,52,6,9,2,4,360,290,"%80,6",14,2,11,5,1,5,0,"0,89",14,9,14,16,2,0,0
27.02.2022,Yeni Malatyaspor,Ev Sahibi,5,3,2,0,Galip,%51,45,10,8,2,2,462,364,"%78,8",10,1,13,8,4,1,0,"1,89",19,8,14,10,1,0,0
7.03.2022,Gaziantep FK,Deplasman,2,2,2,1,Berabere,%42,54,19,8,3,3,359,265,"%73,8",9,2,7,3,2,2,0,"1,06",10,8,21,12,2,0,0
12.03.2022,F. Karagümrük,Ev Sahibi,3,2,0,0,Galip,%54,54,14,11,3,2,493,413,"%83,8",15,2,13,6,6,1,0,"1,26",19,11,24,19,0,0,0
19.03.2022,Beşiktaş,Deplasman,1,1,1,1,Berabere,%41,46,13,14,0,4,359,260,"%72,4",13,3,10,3,4,3,0,"0,70",18,14,23,15,4,0,0
4.04.2022,Adana Demirspor,Ev Sahibi,0,0,0,0,Berabere,%46,48,11,9,3,3,358,290,"%81,0",20,2,10,2,5,3,0,"0,93",12,9,14,11,3,1,0
11.04.2022,Antalyaspor,Deplasman,1,1,4,3,Mağlup,%45,40,10,10,0,5,372,307,"%82,5",23,4,6,4,2,0,0,"0,61",15,10,7,11,1,0,1
16.04.2022,Sivasspor,Ev Sahibi,1,0,1,1,Berabere,%55,59,20,15,1,4,414,320,"%77,3",20,2,7,3,1,3,0,"0,92",16,15,17,8,2,0,0
24.04.2022,Başakşehir,Deplasman,0,0,3,0,Mağlup,%37,40,6,7,0,2,323,243,"%75,2",9,2,3,1,1,1,0,"0,78",7,7,10,10,1,0,0
30.04.2022,Altay,Ev Sahibi,0,0,1,1,Mağlup,%69,54,22,11,6,9,593,504,"%85,0",39,9,9,2,4,3,0,"0,56",19,11,2,7,3,0,0
6.05.2022,Trabzonspor,Ev Sahibi,1,0,1,0,Berabere,%44,47,11,10,4,10,363,297,"%81,8",41,9,10,5,3,2,1,"1,34",27,10,16,12,1,0,0
