Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
22.01.2022,F. Karagümrük,Ev Sahibi,5,1,0,0,Galip,%55,41,5,4,3,7,463,404,"%87,3",23,3,17,9,7,1,0,"2,30",35,4,10,15,1,0,0
06.02.2022,Ç. Rizespor,Deplasman,3,2,1,0,Galip,%43,43,13,12,3,6,347,272,"%78,4",13,5,15,8,5,2,1,"1,37",19,12,17,9,3,0,0
14.02.2022,Beşiktaş,Ev Sahibi,1,0,1,1,Berabere,%52,60,19,14,4,8,402,305,"%75,9",22,8,17,3,7,7,1,"1,33",43,14,12,17,4,0,0
20.02.2022,Gaziantep FK,Deplasman,3,1,0,0,Galip,%52,56,16,11,2,7,465,375,"%80,6",12,5,18,9,4,5,0,"3,37",33,11,20,6,1,0,0
25.02.2022,Antalyaspor,Ev Sahibi,0,0,0,0,Berabere,%47,43,14,12,1,2,456,387,"%84,9",13,4,14,4,6,4,0,"0,60",18,12,12,16,0,0,0
4.03.2022,Yeni Malatyaspor,Deplasman,0,0,1,0,Mağlup,%57,48,15,9,0,6,537,453,"%84,4",27,5,20,2,10,8,0,"1,92",28,9,11,11,0,0,0
13.03.2022,Sivasspor,Ev Sahibi,2,0,3,1,Mağlup,%61,42,15,5,2,6,479,379,"%79,1",19,2,11,5,5,1,1,"2,18",20,5,4,14,2,0,0
19.03.2022,Başakşehir,Ev Sahibi,2,1,1,0,Galip,%45,49,13,9,0,6,374,308,"%82,4",17,6,15,6,9,0,1,"1,92",25,9,12,14,2,0,0
4.04.2022,Hatayspor,Deplasman,0,0,0,0,Berabere,%54,49,18,6,3,3,433,372,"%85,9",18,9,17,5,9,3,1,"2,36",25,6,23,15,1,0,0
10.04.2022,Altay,Ev Sahibi,3,2,1,0,Galip,%59,48,13,7,4,7,505,443,"%87,7",21,3,18,9,3,6,2,"3,05",30,7,17,6,1,0,0
17.04.2022,Kasımpaşa,Deplasman,0,0,4,2,Mağlup,%48,40,8,10,3,7,378,320,"%84,7",24,4,9,5,3,1,0,"0,49",13,10,10,11,1,0,1
23.04.2022,Trabzonspor,Ev Sahibi,1,0,3,2,Mağlup,%64,39,10,10,1,9,513,429,"%83,6",24,6,14,3,11,0,2,"1,62",36,10,2,12,1,0,0
29.04.2022,Giresunspor,Deplasman,0,0,2,1,Mağlup,%58,56,14,8,0,2,540,453,"%83,9",13,3,9,1,7,1,0,"0,93",23,8,16,15,1,0,0
7.05.2022,Alanyaspor,Ev Sahibi,1,1,2,1,Mağlup,%45,58,17,12,7,6,360,287,"%79,7",12,3,13,6,4,3,0,"0,65",18,12,9,13,4,0,0
